State,Year,ConsumptionType,ConsumptionValue
Wisconsin,2003,Consumption.Commercial.Hydropower,55
Wisconsin,2004,Consumption.Commercial.Hydropower,19
Wisconsin,2005,Consumption.Commercial.Hydropower,74
Wisconsin,2006,Consumption.Commercial.Hydropower,0
Wisconsin,2007,Consumption.Commercial.Hydropower,12
Wisconsin,2008,Consumption.Commercial.Hydropower,0
Wisconsin,2009,Consumption.Commercial.Hydropower,0
Wisconsin,2010,Consumption.Commercial.Hydropower,6
Wisconsin,2011,Consumption.Commercial.Hydropower,0
Wisconsin,2012,Consumption.Commercial.Hydropower,21
Wisconsin,2013,Consumption.Commercial.Hydropower,0
Wisconsin,2014,Consumption.Commercial.Hydropower,0
Wisconsin,2015,Consumption.Commercial.Hydropower,0
Wisconsin,2016,Consumption.Commercial.Hydropower,0
Wisconsin,2017,Consumption.Commercial.Hydropower,0
Wisconsin,2018,Consumption.Commercial.Hydropower,0
Wisconsin,2019,Consumption.Commercial.Hydropower,0
West Virginia,1960,Consumption.Commercial.Hydropower,0
West Virginia,1961,Consumption.Commercial.Hydropower,0
West Virginia,1962,Consumption.Commercial.Hydropower,0
West Virginia,1963,Consumption.Commercial.Hydropower,0
West Virginia,1964,Consumption.Commercial.Hydropower,0
West Virginia,1965,Consumption.Commercial.Hydropower,0
West Virginia,1966,Consumption.Commercial.Hydropower,0
West Virginia,1967,Consumption.Commercial.Hydropower,0
West Virginia,1968,Consumption.Commercial.Hydropower,0
West Virginia,1969,Consumption.Commercial.Hydropower,0
West Virginia,1970,Consumption.Commercial.Hydropower,0
West Virginia,1971,Consumption.Commercial.Hydropower,0
West Virginia,1972,Consumption.Commercial.Hydropower,0
West Virginia,1973,Consumption.Commercial.Hydropower,0
West Virginia,1974,Consumption.Commercial.Hydropower,0
West Virginia,1975,Consumption.Commercial.Hydropower,0
West Virginia,1976,Consumption.Commercial.Hydropower,0
West Virginia,1977,Consumption.Commercial.Hydropower,0
West Virginia,1978,Consumption.Commercial.Hydropower,0
West Virginia,1979,Consumption.Commercial.Hydropower,0
West Virginia,1980,Consumption.Commercial.Hydropower,0
West Virginia,1981,Consumption.Commercial.Hydropower,0
West Virginia,1982,Consumption.Commercial.Hydropower,0
West Virginia,1983,Consumption.Commercial.Hydropower,0
West Virginia,1984,Consumption.Commercial.Hydropower,0
West Virginia,1985,Consumption.Commercial.Hydropower,0
West Virginia,1986,Consumption.Commercial.Hydropower,0
West Virginia,1987,Consumption.Commercial.Hydropower,0
West Virginia,1988,Consumption.Commercial.Hydropower,0
West Virginia,1989,Consumption.Commercial.Hydropower,0
West Virginia,1990,Consumption.Commercial.Hydropower,0
West Virginia,1991,Consumption.Commercial.Hydropower,0
West Virginia,1992,Consumption.Commercial.Hydropower,0
West Virginia,1993,Consumption.Commercial.Hydropower,0
West Virginia,1994,Consumption.Commercial.Hydropower,0
West Virginia,1995,Consumption.Commercial.Hydropower,0
West Virginia,1996,Consumption.Commercial.Hydropower,0
West Virginia,1997,Consumption.Commercial.Hydropower,0
West Virginia,1998,Consumption.Commercial.Hydropower,0
West Virginia,1999,Consumption.Commercial.Hydropower,0
West Virginia,2000,Consumption.Commercial.Hydropower,0
West Virginia,2001,Consumption.Commercial.Hydropower,0
West Virginia,2002,Consumption.Commercial.Hydropower,0
West Virginia,2003,Consumption.Commercial.Hydropower,0
West Virginia,2004,Consumption.Commercial.Hydropower,0
West Virginia,2005,Consumption.Commercial.Hydropower,0
West Virginia,2006,Consumption.Commercial.Hydropower,0
West Virginia,2007,Consumption.Commercial.Hydropower,0
West Virginia,2008,Consumption.Commercial.Hydropower,0
West Virginia,2009,Consumption.Commercial.Hydropower,0
West Virginia,2010,Consumption.Commercial.Hydropower,0
West Virginia,2011,Consumption.Commercial.Hydropower,0
West Virginia,2012,Consumption.Commercial.Hydropower,0
West Virginia,2013,Consumption.Commercial.Hydropower,0
West Virginia,2014,Consumption.Commercial.Hydropower,0
West Virginia,2015,Consumption.Commercial.Hydropower,0
West Virginia,2016,Consumption.Commercial.Hydropower,0
West Virginia,2017,Consumption.Commercial.Hydropower,0
West Virginia,2018,Consumption.Commercial.Hydropower,0
West Virginia,2019,Consumption.Commercial.Hydropower,0
Wyoming,1960,Consumption.Commercial.Hydropower,0
Wyoming,1961,Consumption.Commercial.Hydropower,0
Wyoming,1962,Consumption.Commercial.Hydropower,0
Wyoming,1963,Consumption.Commercial.Hydropower,0
Wyoming,1964,Consumption.Commercial.Hydropower,0
Wyoming,1965,Consumption.Commercial.Hydropower,0
Wyoming,1966,Consumption.Commercial.Hydropower,0
Wyoming,1967,Consumption.Commercial.Hydropower,0
Wyoming,1968,Consumption.Commercial.Hydropower,0
Wyoming,1969,Consumption.Commercial.Hydropower,0
Wyoming,1970,Consumption.Commercial.Hydropower,0
Wyoming,1971,Consumption.Commercial.Hydropower,0
Wyoming,1972,Consumption.Commercial.Hydropower,0
Wyoming,1973,Consumption.Commercial.Hydropower,0
Wyoming,1974,Consumption.Commercial.Hydropower,0
Wyoming,1975,Consumption.Commercial.Hydropower,0
Wyoming,1976,Consumption.Commercial.Hydropower,0
Wyoming,1977,Consumption.Commercial.Hydropower,0
Wyoming,1978,Consumption.Commercial.Hydropower,0
Wyoming,1979,Consumption.Commercial.Hydropower,0
Wyoming,1980,Consumption.Commercial.Hydropower,0
Wyoming,1981,Consumption.Commercial.Hydropower,0
Wyoming,1982,Consumption.Commercial.Hydropower,0
Wyoming,1983,Consumption.Commercial.Hydropower,0
Wyoming,1984,Consumption.Commercial.Hydropower,0
Wyoming,1985,Consumption.Commercial.Hydropower,0
Wyoming,1986,Consumption.Commercial.Hydropower,0
Wyoming,1987,Consumption.Commercial.Hydropower,0
Wyoming,1988,Consumption.Commercial.Hydropower,0
Wyoming,1989,Consumption.Commercial.Hydropower,0
Wyoming,1990,Consumption.Commercial.Hydropower,0
Wyoming,1991,Consumption.Commercial.Hydropower,0
Wyoming,1992,Consumption.Commercial.Hydropower,0
Wyoming,1993,Consumption.Commercial.Hydropower,0
Wyoming,1994,Consumption.Commercial.Hydropower,0
Wyoming,1995,Consumption.Commercial.Hydropower,0
Wyoming,1996,Consumption.Commercial.Hydropower,0
Wyoming,1997,Consumption.Commercial.Hydropower,0
Wyoming,1998,Consumption.Commercial.Hydropower,0
Wyoming,1999,Consumption.Commercial.Hydropower,0
Wyoming,2000,Consumption.Commercial.Hydropower,0
Wyoming,2001,Consumption.Commercial.Hydropower,0
Wyoming,2002,Consumption.Commercial.Hydropower,0
Wyoming,2003,Consumption.Commercial.Hydropower,0
Wyoming,2004,Consumption.Commercial.Hydropower,0
Wyoming,2005,Consumption.Commercial.Hydropower,0
Wyoming,2006,Consumption.Commercial.Hydropower,0
Wyoming,2007,Consumption.Commercial.Hydropower,0
Wyoming,2008,Consumption.Commercial.Hydropower,0
Wyoming,2009,Consumption.Commercial.Hydropower,0
Wyoming,2010,Consumption.Commercial.Hydropower,0
Wyoming,2011,Consumption.Commercial.Hydropower,0
Wyoming,2012,Consumption.Commercial.Hydropower,0
Wyoming,2013,Consumption.Commercial.Hydropower,0
Wyoming,2014,Consumption.Commercial.Hydropower,0
Wyoming,2015,Consumption.Commercial.Hydropower,0
Wyoming,2016,Consumption.Commercial.Hydropower,0
Wyoming,2017,Consumption.Commercial.Hydropower,0
Wyoming,2018,Consumption.Commercial.Hydropower,0
Wyoming,2019,Consumption.Commercial.Hydropower,0
Alaska,1960,Consumption.Commercial.Solar,0
Alaska,1961,Consumption.Commercial.Solar,0
Alaska,1962,Consumption.Commercial.Solar,0
Alaska,1963,Consumption.Commercial.Solar,0
Alaska,1964,Consumption.Commercial.Solar,0
Alaska,1965,Consumption.Commercial.Solar,0
Alaska,1966,Consumption.Commercial.Solar,0
Alaska,1967,Consumption.Commercial.Solar,0
Alaska,1968,Consumption.Commercial.Solar,0
Alaska,1969,Consumption.Commercial.Solar,0
Alaska,1970,Consumption.Commercial.Solar,0
Alaska,1971,Consumption.Commercial.Solar,0
Alaska,1972,Consumption.Commercial.Solar,0
Alaska,1973,Consumption.Commercial.Solar,0
Alaska,1974,Consumption.Commercial.Solar,0
Alaska,1975,Consumption.Commercial.Solar,0
Alaska,1976,Consumption.Commercial.Solar,0
Alaska,1977,Consumption.Commercial.Solar,0
Alaska,1978,Consumption.Commercial.Solar,0
Alaska,1979,Consumption.Commercial.Solar,0
Alaska,1980,Consumption.Commercial.Solar,0
Alaska,1981,Consumption.Commercial.Solar,0
Alaska,1982,Consumption.Commercial.Solar,0
Alaska,1983,Consumption.Commercial.Solar,0
Alaska,1984,Consumption.Commercial.Solar,0
Alaska,1985,Consumption.Commercial.Solar,0
Alaska,1986,Consumption.Commercial.Solar,0
Alaska,1987,Consumption.Commercial.Solar,0
Alaska,1988,Consumption.Commercial.Solar,0
Alaska,1989,Consumption.Commercial.Solar,0
Alaska,1990,Consumption.Commercial.Solar,0
Alaska,1991,Consumption.Commercial.Solar,0
Alaska,1992,Consumption.Commercial.Solar,0
Alaska,1993,Consumption.Commercial.Solar,0
Alaska,1994,Consumption.Commercial.Solar,0
Alaska,1995,Consumption.Commercial.Solar,0
Alaska,1996,Consumption.Commercial.Solar,0
Alaska,1997,Consumption.Commercial.Solar,0
Alaska,1998,Consumption.Commercial.Solar,0
Alaska,1999,Consumption.Commercial.Solar,0
Alaska,2000,Consumption.Commercial.Solar,0
Alaska,2001,Consumption.Commercial.Solar,0
Alaska,2002,Consumption.Commercial.Solar,0
Alaska,2003,Consumption.Commercial.Solar,0
Alaska,2004,Consumption.Commercial.Solar,0
Alaska,2005,Consumption.Commercial.Solar,0
Alaska,2006,Consumption.Commercial.Solar,0
Alaska,2007,Consumption.Commercial.Solar,0
Alaska,2008,Consumption.Commercial.Solar,0
Alaska,2009,Consumption.Commercial.Solar,0
Alaska,2010,Consumption.Commercial.Solar,0
Alaska,2011,Consumption.Commercial.Solar,0
Alaska,2012,Consumption.Commercial.Solar,0
Alaska,2013,Consumption.Commercial.Solar,0
Alaska,2014,Consumption.Commercial.Solar,0
Alaska,2015,Consumption.Commercial.Solar,0
Alaska,2016,Consumption.Commercial.Solar,5
Alaska,2017,Consumption.Commercial.Solar,6
Alaska,2018,Consumption.Commercial.Solar,9
Alaska,2019,Consumption.Commercial.Solar,11
Alabama,1960,Consumption.Commercial.Solar,0
Alabama,1961,Consumption.Commercial.Solar,0
Alabama,1962,Consumption.Commercial.Solar,0
Alabama,1963,Consumption.Commercial.Solar,0
Alabama,1964,Consumption.Commercial.Solar,0
Alabama,1965,Consumption.Commercial.Solar,0
Alabama,1966,Consumption.Commercial.Solar,0
Alabama,1967,Consumption.Commercial.Solar,0
Alabama,1968,Consumption.Commercial.Solar,0
Alabama,1969,Consumption.Commercial.Solar,0
Alabama,1970,Consumption.Commercial.Solar,0
Alabama,1971,Consumption.Commercial.Solar,0
Alabama,1972,Consumption.Commercial.Solar,0
Alabama,1973,Consumption.Commercial.Solar,0
Alabama,1974,Consumption.Commercial.Solar,0
Alabama,1975,Consumption.Commercial.Solar,0
Alabama,1976,Consumption.Commercial.Solar,0
Alabama,1977,Consumption.Commercial.Solar,0
Alabama,1978,Consumption.Commercial.Solar,0
Alabama,1979,Consumption.Commercial.Solar,0
Alabama,1980,Consumption.Commercial.Solar,0
Alabama,1981,Consumption.Commercial.Solar,0
Alabama,1982,Consumption.Commercial.Solar,0
Alabama,1983,Consumption.Commercial.Solar,0
Alabama,1984,Consumption.Commercial.Solar,0
Alabama,1985,Consumption.Commercial.Solar,0
Alabama,1986,Consumption.Commercial.Solar,0
Alabama,1987,Consumption.Commercial.Solar,0
Alabama,1988,Consumption.Commercial.Solar,0
Alabama,1989,Consumption.Commercial.Solar,0
Alabama,1990,Consumption.Commercial.Solar,0
Alabama,1991,Consumption.Commercial.Solar,0
Alabama,1992,Consumption.Commercial.Solar,0
Alabama,1993,Consumption.Commercial.Solar,0
Alabama,1994,Consumption.Commercial.Solar,0
Alabama,1995,Consumption.Commercial.Solar,0
Alabama,1996,Consumption.Commercial.Solar,0
Alabama,1997,Consumption.Commercial.Solar,0
Alabama,1998,Consumption.Commercial.Solar,0
Alabama,1999,Consumption.Commercial.Solar,0
Alabama,2000,Consumption.Commercial.Solar,0
Alabama,2001,Consumption.Commercial.Solar,0
Alabama,2002,Consumption.Commercial.Solar,0
Alabama,2003,Consumption.Commercial.Solar,0
Alabama,2004,Consumption.Commercial.Solar,0
Alabama,2005,Consumption.Commercial.Solar,0
Alabama,2006,Consumption.Commercial.Solar,0
Alabama,2007,Consumption.Commercial.Solar,0
Alabama,2008,Consumption.Commercial.Solar,0
Alabama,2009,Consumption.Commercial.Solar,0
Alabama,2010,Consumption.Commercial.Solar,3
Alabama,2011,Consumption.Commercial.Solar,4
Alabama,2012,Consumption.Commercial.Solar,9
Alabama,2013,Consumption.Commercial.Solar,25
Alabama,2014,Consumption.Commercial.Solar,26
Alabama,2015,Consumption.Commercial.Solar,25
Alabama,2016,Consumption.Commercial.Solar,48
Alabama,2017,Consumption.Commercial.Solar,50
Alabama,2018,Consumption.Commercial.Solar,67
Alabama,2019,Consumption.Commercial.Solar,88
Arkansas,1960,Consumption.Commercial.Solar,0
Arkansas,1961,Consumption.Commercial.Solar,0
Arkansas,1962,Consumption.Commercial.Solar,0
Arkansas,1963,Consumption.Commercial.Solar,0
Arkansas,1964,Consumption.Commercial.Solar,0
Arkansas,1965,Consumption.Commercial.Solar,0
Arkansas,1966,Consumption.Commercial.Solar,0
Arkansas,1967,Consumption.Commercial.Solar,0
Arkansas,1968,Consumption.Commercial.Solar,0
Arkansas,1969,Consumption.Commercial.Solar,0
Arkansas,1970,Consumption.Commercial.Solar,0
Arkansas,1971,Consumption.Commercial.Solar,0
Arkansas,1972,Consumption.Commercial.Solar,0
Arkansas,1973,Consumption.Commercial.Solar,0
Arkansas,1974,Consumption.Commercial.Solar,0
Arkansas,1975,Consumption.Commercial.Solar,0
Arkansas,1976,Consumption.Commercial.Solar,0
Arkansas,1977,Consumption.Commercial.Solar,0
Arkansas,1978,Consumption.Commercial.Solar,0
Arkansas,1979,Consumption.Commercial.Solar,0
Arkansas,1980,Consumption.Commercial.Solar,0
Arkansas,1981,Consumption.Commercial.Solar,0
Arkansas,1982,Consumption.Commercial.Solar,0
Arkansas,1983,Consumption.Commercial.Solar,0
Arkansas,1984,Consumption.Commercial.Solar,0
Arkansas,1985,Consumption.Commercial.Solar,0
Arkansas,1986,Consumption.Commercial.Solar,0
Arkansas,1987,Consumption.Commercial.Solar,0
Arkansas,1988,Consumption.Commercial.Solar,0
Arkansas,1989,Consumption.Commercial.Solar,0
Arkansas,1990,Consumption.Commercial.Solar,0
Arkansas,1991,Consumption.Commercial.Solar,0
Arkansas,1992,Consumption.Commercial.Solar,0
Arkansas,1993,Consumption.Commercial.Solar,0
Arkansas,1994,Consumption.Commercial.Solar,0
Arkansas,1995,Consumption.Commercial.Solar,0
Arkansas,1996,Consumption.Commercial.Solar,0
Arkansas,1997,Consumption.Commercial.Solar,0
Arkansas,1998,Consumption.Commercial.Solar,0
Arkansas,1999,Consumption.Commercial.Solar,0
Arkansas,2000,Consumption.Commercial.Solar,0
Arkansas,2001,Consumption.Commercial.Solar,0
Arkansas,2002,Consumption.Commercial.Solar,0
Arkansas,2003,Consumption.Commercial.Solar,0
Arkansas,2004,Consumption.Commercial.Solar,0
Arkansas,2005,Consumption.Commercial.Solar,0
Arkansas,2006,Consumption.Commercial.Solar,0
Arkansas,2007,Consumption.Commercial.Solar,0
Arkansas,2008,Consumption.Commercial.Solar,0
Arkansas,2009,Consumption.Commercial.Solar,0
Arkansas,2010,Consumption.Commercial.Solar,11
Arkansas,2011,Consumption.Commercial.Solar,14
Arkansas,2012,Consumption.Commercial.Solar,19
Arkansas,2013,Consumption.Commercial.Solar,23
Arkansas,2014,Consumption.Commercial.Solar,23
Arkansas,2015,Consumption.Commercial.Solar,24
Arkansas,2016,Consumption.Commercial.Solar,28
Arkansas,2017,Consumption.Commercial.Solar,34
Arkansas,2018,Consumption.Commercial.Solar,68
Arkansas,2019,Consumption.Commercial.Solar,173
Arizona,1960,Consumption.Commercial.Solar,0
Arizona,1961,Consumption.Commercial.Solar,0
Arizona,1962,Consumption.Commercial.Solar,0
Arizona,1963,Consumption.Commercial.Solar,0
Arizona,1964,Consumption.Commercial.Solar,0
Arizona,1965,Consumption.Commercial.Solar,0
Arizona,1966,Consumption.Commercial.Solar,0
Arizona,1967,Consumption.Commercial.Solar,0
Arizona,1968,Consumption.Commercial.Solar,0
Arizona,1969,Consumption.Commercial.Solar,0
Arizona,1970,Consumption.Commercial.Solar,0
Arizona,1971,Consumption.Commercial.Solar,0
Arizona,1972,Consumption.Commercial.Solar,0
Arizona,1973,Consumption.Commercial.Solar,0
Arizona,1974,Consumption.Commercial.Solar,0
Arizona,1975,Consumption.Commercial.Solar,0
Arizona,1976,Consumption.Commercial.Solar,0
Arizona,1977,Consumption.Commercial.Solar,0
Arizona,1978,Consumption.Commercial.Solar,0
Arizona,1979,Consumption.Commercial.Solar,0
Arizona,1980,Consumption.Commercial.Solar,0
Arizona,1981,Consumption.Commercial.Solar,0
Arizona,1982,Consumption.Commercial.Solar,0
Arizona,1983,Consumption.Commercial.Solar,0
Arizona,1984,Consumption.Commercial.Solar,0
Arizona,1985,Consumption.Commercial.Solar,0
Arizona,1986,Consumption.Commercial.Solar,0
Arizona,1987,Consumption.Commercial.Solar,0
Arizona,1988,Consumption.Commercial.Solar,0
Arizona,1989,Consumption.Commercial.Solar,1
Arizona,1990,Consumption.Commercial.Solar,1
Arizona,1991,Consumption.Commercial.Solar,1
Arizona,1992,Consumption.Commercial.Solar,1
Arizona,1993,Consumption.Commercial.Solar,1
Arizona,1994,Consumption.Commercial.Solar,2
Arizona,1995,Consumption.Commercial.Solar,2
Arizona,1996,Consumption.Commercial.Solar,2
Arizona,1997,Consumption.Commercial.Solar,2
Arizona,1998,Consumption.Commercial.Solar,3
Arizona,1999,Consumption.Commercial.Solar,3
Arizona,2000,Consumption.Commercial.Solar,4
Arizona,2001,Consumption.Commercial.Solar,4
Arizona,2002,Consumption.Commercial.Solar,5
Arizona,2003,Consumption.Commercial.Solar,6
Arizona,2004,Consumption.Commercial.Solar,7
Arizona,2005,Consumption.Commercial.Solar,11
Arizona,2006,Consumption.Commercial.Solar,23
Arizona,2007,Consumption.Commercial.Solar,33
Arizona,2008,Consumption.Commercial.Solar,87
Arizona,2009,Consumption.Commercial.Solar,174
Arizona,2010,Consumption.Commercial.Solar,592
Arizona,2011,Consumption.Commercial.Solar,2164
Arizona,2012,Consumption.Commercial.Solar,3161
Arizona,2013,Consumption.Commercial.Solar,4078
Arizona,2014,Consumption.Commercial.Solar,4812
Arizona,2015,Consumption.Commercial.Solar,4886
Arizona,2016,Consumption.Commercial.Solar,4552
Arizona,2017,Consumption.Commercial.Solar,6070
Arizona,2018,Consumption.Commercial.Solar,6769
Arizona,2019,Consumption.Commercial.Solar,6909
California,1960,Consumption.Commercial.Solar,0
California,1961,Consumption.Commercial.Solar,0
California,1962,Consumption.Commercial.Solar,0
California,1963,Consumption.Commercial.Solar,0
California,1964,Consumption.Commercial.Solar,0
California,1965,Consumption.Commercial.Solar,0
California,1966,Consumption.Commercial.Solar,0
California,1967,Consumption.Commercial.Solar,0
California,1968,Consumption.Commercial.Solar,0
California,1969,Consumption.Commercial.Solar,0
California,1970,Consumption.Commercial.Solar,0
California,1971,Consumption.Commercial.Solar,0
California,1972,Consumption.Commercial.Solar,0
California,1973,Consumption.Commercial.Solar,0
California,1974,Consumption.Commercial.Solar,0
California,1975,Consumption.Commercial.Solar,0
California,1976,Consumption.Commercial.Solar,0
California,1977,Consumption.Commercial.Solar,0
California,1978,Consumption.Commercial.Solar,0
California,1979,Consumption.Commercial.Solar,0
California,1980,Consumption.Commercial.Solar,0
California,1981,Consumption.Commercial.Solar,0
California,1982,Consumption.Commercial.Solar,0
California,1983,Consumption.Commercial.Solar,0
California,1984,Consumption.Commercial.Solar,0
California,1985,Consumption.Commercial.Solar,0
California,1986,Consumption.Commercial.Solar,0
California,1987,Consumption.Commercial.Solar,0
California,1988,Consumption.Commercial.Solar,0
California,1989,Consumption.Commercial.Solar,129
California,1990,Consumption.Commercial.Solar,146
California,1991,Consumption.Commercial.Solar,164
California,1992,Consumption.Commercial.Solar,179
California,1993,Consumption.Commercial.Solar,195
California,1994,Consumption.Commercial.Solar,219
California,1995,Consumption.Commercial.Solar,250
California,1996,Consumption.Commercial.Solar,288
California,1997,Consumption.Commercial.Solar,319
California,1998,Consumption.Commercial.Solar,360
California,1999,Consumption.Commercial.Solar,420
California,2000,Consumption.Commercial.Solar,475
California,2001,Consumption.Commercial.Solar,582
California,2002,Consumption.Commercial.Solar,679
California,2003,Consumption.Commercial.Solar,789
California,2004,Consumption.Commercial.Solar,967
California,2005,Consumption.Commercial.Solar,1448
California,2006,Consumption.Commercial.Solar,1912
California,2007,Consumption.Commercial.Solar,2531
California,2008,Consumption.Commercial.Solar,3869
California,2009,Consumption.Commercial.Solar,4503
California,2010,Consumption.Commercial.Solar,5431
California,2011,Consumption.Commercial.Solar,6836
California,2012,Consumption.Commercial.Solar,9714
California,2013,Consumption.Commercial.Solar,10955
California,2014,Consumption.Commercial.Solar,13660
California,2015,Consumption.Commercial.Solar,14378
California,2016,Consumption.Commercial.Solar,16847
California,2017,Consumption.Commercial.Solar,22621
California,2018,Consumption.Commercial.Solar,30370
California,2019,Consumption.Commercial.Solar,33643
Colorado,1960,Consumption.Commercial.Solar,0
Colorado,1961,Consumption.Commercial.Solar,0
Colorado,1962,Consumption.Commercial.Solar,0
Colorado,1963,Consumption.Commercial.Solar,0
Colorado,1964,Consumption.Commercial.Solar,0
Colorado,1965,Consumption.Commercial.Solar,0
Colorado,1966,Consumption.Commercial.Solar,0
Colorado,1967,Consumption.Commercial.Solar,0
Colorado,1968,Consumption.Commercial.Solar,0
Colorado,1969,Consumption.Commercial.Solar,0
Colorado,1970,Consumption.Commercial.Solar,0
Colorado,1971,Consumption.Commercial.Solar,0
Colorado,1972,Consumption.Commercial.Solar,0
Colorado,1973,Consumption.Commercial.Solar,0
Colorado,1974,Consumption.Commercial.Solar,0
Colorado,1975,Consumption.Commercial.Solar,0
Colorado,1976,Consumption.Commercial.Solar,0
Colorado,1977,Consumption.Commercial.Solar,0
Colorado,1978,Consumption.Commercial.Solar,0
Colorado,1979,Consumption.Commercial.Solar,0
Colorado,1980,Consumption.Commercial.Solar,0
Colorado,1981,Consumption.Commercial.Solar,0
Colorado,1982,Consumption.Commercial.Solar,0
Colorado,1983,Consumption.Commercial.Solar,0
Colorado,1984,Consumption.Commercial.Solar,0
Colorado,1985,Consumption.Commercial.Solar,0
Colorado,1986,Consumption.Commercial.Solar,0
Colorado,1987,Consumption.Commercial.Solar,0
Colorado,1988,Consumption.Commercial.Solar,0
Colorado,1989,Consumption.Commercial.Solar,0
Colorado,1990,Consumption.Commercial.Solar,0
Colorado,1991,Consumption.Commercial.Solar,0
Colorado,1992,Consumption.Commercial.Solar,0
Colorado,1993,Consumption.Commercial.Solar,0
Colorado,1994,Consumption.Commercial.Solar,0
Colorado,1995,Consumption.Commercial.Solar,1
Colorado,1996,Consumption.Commercial.Solar,1
Colorado,1997,Consumption.Commercial.Solar,1
Colorado,1998,Consumption.Commercial.Solar,1
Colorado,1999,Consumption.Commercial.Solar,1
Colorado,2000,Consumption.Commercial.Solar,1
Colorado,2001,Consumption.Commercial.Solar,1
Colorado,2002,Consumption.Commercial.Solar,2
Colorado,2003,Consumption.Commercial.Solar,2
Colorado,2004,Consumption.Commercial.Solar,2
Colorado,2005,Consumption.Commercial.Solar,3
Colorado,2006,Consumption.Commercial.Solar,6
Colorado,2007,Consumption.Commercial.Solar,11
Colorado,2008,Consumption.Commercial.Solar,239
Colorado,2009,Consumption.Commercial.Solar,372
Colorado,2010,Consumption.Commercial.Solar,662
Colorado,2011,Consumption.Commercial.Solar,1068
Colorado,2012,Consumption.Commercial.Solar,1343
Colorado,2013,Consumption.Commercial.Solar,1477
Colorado,2014,Consumption.Commercial.Solar,1776
Colorado,2015,Consumption.Commercial.Solar,1792
Colorado,2016,Consumption.Commercial.Solar,1934
Colorado,2017,Consumption.Commercial.Solar,2069
Colorado,2018,Consumption.Commercial.Solar,2136
Colorado,2019,Consumption.Commercial.Solar,2099
Connecticut,1960,Consumption.Commercial.Solar,0
Connecticut,1961,Consumption.Commercial.Solar,0
Connecticut,1962,Consumption.Commercial.Solar,0
Connecticut,1963,Consumption.Commercial.Solar,0
Connecticut,1964,Consumption.Commercial.Solar,0
Connecticut,1965,Consumption.Commercial.Solar,0
Connecticut,1966,Consumption.Commercial.Solar,0
Connecticut,1967,Consumption.Commercial.Solar,0
Connecticut,1968,Consumption.Commercial.Solar,0
Connecticut,1969,Consumption.Commercial.Solar,0
Connecticut,1970,Consumption.Commercial.Solar,0
Connecticut,1971,Consumption.Commercial.Solar,0
Connecticut,1972,Consumption.Commercial.Solar,0
Connecticut,1973,Consumption.Commercial.Solar,0
Connecticut,1974,Consumption.Commercial.Solar,0
Connecticut,1975,Consumption.Commercial.Solar,0
Connecticut,1976,Consumption.Commercial.Solar,0
Connecticut,1977,Consumption.Commercial.Solar,0
Connecticut,1978,Consumption.Commercial.Solar,0
Connecticut,1979,Consumption.Commercial.Solar,0
Connecticut,1980,Consumption.Commercial.Solar,0
Connecticut,1981,Consumption.Commercial.Solar,0
Connecticut,1982,Consumption.Commercial.Solar,0
Connecticut,1983,Consumption.Commercial.Solar,0
Connecticut,1984,Consumption.Commercial.Solar,0
Connecticut,1985,Consumption.Commercial.Solar,0
Connecticut,1986,Consumption.Commercial.Solar,0
Connecticut,1987,Consumption.Commercial.Solar,0
Connecticut,1988,Consumption.Commercial.Solar,0
Connecticut,1989,Consumption.Commercial.Solar,0
Connecticut,1990,Consumption.Commercial.Solar,0
Connecticut,1991,Consumption.Commercial.Solar,0
Connecticut,1992,Consumption.Commercial.Solar,0
Connecticut,1993,Consumption.Commercial.Solar,0
Connecticut,1994,Consumption.Commercial.Solar,1
Connecticut,1995,Consumption.Commercial.Solar,1
Connecticut,1996,Consumption.Commercial.Solar,1
Connecticut,1997,Consumption.Commercial.Solar,1
Connecticut,1998,Consumption.Commercial.Solar,1
Connecticut,1999,Consumption.Commercial.Solar,1
Connecticut,2000,Consumption.Commercial.Solar,1
Connecticut,2001,Consumption.Commercial.Solar,1
Connecticut,2002,Consumption.Commercial.Solar,2
Connecticut,2003,Consumption.Commercial.Solar,2
Connecticut,2004,Consumption.Commercial.Solar,2
Connecticut,2005,Consumption.Commercial.Solar,3
Connecticut,2006,Consumption.Commercial.Solar,5
Connecticut,2007,Consumption.Commercial.Solar,28
Connecticut,2008,Consumption.Commercial.Solar,107
Connecticut,2009,Consumption.Commercial.Solar,178
Connecticut,2010,Consumption.Commercial.Solar,196
Connecticut,2011,Consumption.Commercial.Solar,192
Connecticut,2012,Consumption.Commercial.Solar,234
Connecticut,2013,Consumption.Commercial.Solar,401
Connecticut,2014,Consumption.Commercial.Solar,646
Connecticut,2015,Consumption.Commercial.Solar,843
Connecticut,2016,Consumption.Commercial.Solar,1198
Connecticut,2017,Consumption.Commercial.Solar,1445
Connecticut,2018,Consumption.Commercial.Solar,1819
Connecticut,2019,Consumption.Commercial.Solar,2014
District of Columbia,1960,Consumption.Commercial.Solar,0
District of Columbia,1961,Consumption.Commercial.Solar,0
District of Columbia,1962,Consumption.Commercial.Solar,0
District of Columbia,1963,Consumption.Commercial.Solar,0
District of Columbia,1964,Consumption.Commercial.Solar,0
District of Columbia,1965,Consumption.Commercial.Solar,0
District of Columbia,1966,Consumption.Commercial.Solar,0
